customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST100176,Male,0,Yes,Yes,31,Yes,No,No,Yes,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card,50.76,1577.49,No
CUST100177,Male,0,Yes,No,56,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,92.75,5203.49,No
CUST100178,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Credit card,25.95,1345.88,No
CUST100179,Male,0,No,No,32,Yes,No phone service,No,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,95.66,3052.6,Yes
CUST100180,Male,0,No,No,51,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,Yes,Two year,No,Mailed check,71.64,3652.25,No
CUST100181,Male,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,106.78,1816.07,Yes
CUST100182,Female,0,Yes,No,34,Yes,No,No,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,85.98,2924.92,Yes
CUST100183,Male,0,Yes,No,11,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,99.84,1103.01,Yes
CUST100184,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No internet service,One year,No,Credit card,37.15,1865.46,No
CUST100185,Male,0,No,No,9,Yes,No phone service,No,Yes,No,No,No,No internet service,Yes,Two year,No,Credit card,37.29,335.61,No
CUST100186,Female,0,No,Yes,51,Yes,No,No,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,41.11,2089.48,No
CUST100187,Male,0,Yes,Yes,33,Yes,Yes,No,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,53.33,1757.96,No
CUST100188,Male,0,No,No,66,Yes,Yes,No,No,Yes,No internet service,Yes,No,Yes,One year,No,Bank transfer,110.44,7282.15,No
CUST100189,Female,0,Yes,No,38,Yes,Yes,No,No,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card,97.43,3695.99,No
CUST100190,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,No internet service,One year,No,Bank transfer,56.46,385.25,No
CUST100191,Male,0,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,No,One year,No,Credit card,111.85,3140.39,No
CUST100192,Male,0,Yes,No,21,Yes,No phone service,No,No internet service,No internet service,No,No,No,No internet service,Two year,No,Electronic check,97.89,2060.6,No
CUST100193,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,85.61,5899.1,No
CUST100194,Male,1,Yes,Yes,60,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,63.66,3828.0,Yes
CUST100195,Female,0,No,Yes,42,Yes,No,No,Yes,Yes,No,No internet service,No,No,Two year,No,Credit card,85.17,3584.55,No
CUST100196,Female,0,Yes,Yes,48,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,79.32,3815.56,No
CUST100197,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Two year,No,Mailed check,98.19,2741.27,No
CUST100198,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,42.56,1268.4,No
CUST100199,Male,0,Yes,No,52,Yes,No phone service,No,No,No,No,No,Yes,No internet service,Two year,No,Credit card,108.56,5636.47,No
CUST100200,Male,0,No,No,33,Yes,Yes,No,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,79.19,2622.61,Yes
CUST100201,Female,1,Yes,Yes,37,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,100.68,3728.37,Yes
CUST100202,Male,0,No,No,56,Yes,No phone service,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Credit card,54.73,3058.44,No
CUST100203,Male,0,No,No,3,Yes,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,59.19,186.15,No
CUST100204,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,One year,Yes,Mailed check,113.73,112.59,No
CUST100205,Male,0,Yes,Yes,11,Yes,No,No,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,82.2,909.91,Yes
CUST100206,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,51.77,1762.9,No
CUST100207,Female,0,Yes,No,69,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,28.22,1950.17,No
CUST100208,Female,0,No,No,71,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,63.44,4503.03,Yes
CUST100209,Male,0,Yes,No,20,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,No,Mailed check,104.91,2096.1,No
CUST100210,Male,0,Yes,No,60,Yes,No,No,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.14,2701.64,No
CUST100211,Male,0,Yes,Yes,34,Yes,Yes,No,No,Yes,No,No,Yes,No internet service,One year,No,Electronic check,106.03,3596.44,No
CUST100212,Male,0,No,No,47,Yes,Yes,No,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,36.16,1708.08,No
CUST100213,Male,0,Yes,Yes,14,No,No,DSL,No,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer,32.99,470.59,No
CUST100214,Male,0,No,Yes,70,Yes,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,Two year,No,Electronic check,80.57,5642.73,No
CUST100215,Male,0,Yes,Yes,14,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,100.46,1404.2,No
CUST100216,Female,0,No,Yes,5,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,98.01,480.55,No
CUST100217,Male,1,Yes,No,67,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,74.36,4981.07,Yes
CUST100218,Female,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card,83.87,1764.45,No
CUST100219,Male,0,No,No,31,Yes,Yes,No,No internet service,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer,45.82,1416.43,No
CUST100220,Male,1,Yes,Yes,21,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,No,Credit card,75.12,1574.37,Yes
CUST100221,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,40.77,1059.47,No
CUST100222,Female,0,Yes,Yes,14,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No,Yes,One year,Yes,Electronic check,112.84,1579.66,No
CUST100223,Female,0,No,No,43,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,87.81,3780.69,No
CUST100224,Female,0,Yes,Yes,8,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Bank transfer,76.46,611.68,No
CUST100225,Female,0,No,Yes,33,No,No,No,No internet service,No,Yes,No,Yes,No,One year,Yes,Mailed check,44.71,1482.34,No
CUST100226,Male,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,60.9,852.26,No
CUST100227,Female,0,No,Yes,61,Yes,Yes,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer,98.02,5969.86,Yes
CUST100228,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,No,Electronic check,43.94,1926.19,No
CUST100229,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,One year,No,Electronic check,32.89,2339.55,No
CUST100230,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,50.74,2891.22,No
CUST100231,Female,0,Yes,Yes,18,No,Yes,No,No,No,No,No,No internet service,Yes,One year,Yes,Bank transfer,99.45,1789.32,No
CUST100232,Female,0,No,No,15,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,108.31,1634.21,No
CUST100233,Female,1,No,No,7,Yes,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,61.44,431.51,No
CUST100234,Female,1,Yes,No,32,No,No,No,No,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,98.13,3132.5,No
CUST100235,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,53.22,903.42,No
CUST100236,Female,1,No,No,34,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,70.88,2411.15,No
CUST100237,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,22.02,915.59,No
CUST100238,Male,1,Yes,No,49,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,One year,No,Electronic check,91.2,4466.09,No
CUST100239,Female,0,Yes,No,2,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,91.87,193.1,Yes
CUST100240,Female,0,No,Yes,58,No,No,No,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,30.02,1746.19,No
CUST100241,Male,0,No,No,27,Yes,No phone service,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,55.88,1506.2,No
CUST100242,Female,0,Yes,Yes,45,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No,One year,No,Bank transfer,68.35,3070.99,No
CUST100243,Male,0,No,No,63,Yes,No phone service,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,97.41,6132.49,No
CUST100244,Male,0,Yes,Yes,69,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,102.36,7069.41,No
CUST100245,Female,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,91.92,4226.35,Yes
CUST100246,Male,0,Yes,No,13,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,41.58,547.4,No
CUST100247,Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No internet service,No,One year,No,Electronic check,55.63,341.95,No
CUST100248,Male,0,Yes,Yes,30,Yes,No phone service,No,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,44.73,1341.18,No
CUST100249,Male,0,No,Yes,50,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,One year,No,Credit card,83.72,4194.91,No
CUST100250,Female,0,No,Yes,28,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card,84.73,2368.44,No
CUST100251,Male,0,No,No,14,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card,21.62,297.88,No
CUST100252,Female,0,No,No,24,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,93.17,2228.23,No
CUST100253,Male,0,Yes,No,60,No,No,DSL,No internet service,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,42.95,2571.92,No
CUST100254,Male,1,Yes,No,40,Yes,Yes,DSL,No,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card,100.14,4011.05,Yes
CUST100255,Male,0,No,No,68,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,No,Two year,Yes,Bank transfer,103.28,7021.12,No
CUST100256,Male,0,No,No,3,Yes,No,No,Yes,No,No internet service,Yes,No internet service,No,Two year,Yes,Credit card,99.7,292.06,No
CUST100257,Female,1,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No,No,No internet service,Two year,Yes,Electronic check,60.81,3397.5,No
CUST100258,Female,0,Yes,No,30,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,54.83,1644.7,No
CUST100259,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card,63.51,127.81,No
CUST100260,Male,0,No,Yes,66,Yes,No,No,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,72.72,4805.41,No
CUST100261,Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,44.99,2208.81,No
CUST100262,Male,0,Yes,No,16,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,113.16,1803.9,No
CUST100263,Male,0,No,No,59,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,70.41,4149.73,No
CUST100264,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card,27.32,1779.68,No
CUST100265,Female,1,No,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,119.72,2747.17,No
CUST100266,Female,0,Yes,No,31,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,68.41,2126.77,No
CUST100267,Female,0,Yes,Yes,18,Yes,No phone service,No,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card,114.7,2067.75,Yes
CUST100268,Male,0,No,No,65,Yes,No,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,59.03,3837.68,No
CUST100269,Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,One year,Yes,Credit card,42.48,2509.21,No
CUST100270,Female,0,Yes,No,65,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No,Two year,Yes,Bank transfer,93.69,6081.84,No
CUST100271,Female,0,Yes,Yes,14,Yes,Yes,DSL,No,No internet service,No,Yes,No,Yes,One year,No,Mailed check,63.25,886.46,No
CUST100272,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,Yes,Electronic check,108.15,3676.13,No
CUST100273,Female,0,No,No,68,Yes,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,No,Bank transfer,66.45,4518.86,No
CUST100274,Male,0,Yes,No,26,Yes,Yes,No,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,53.83,1396.33,No
CUST100275,Female,0,Yes,No,6,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Credit card,116.67,699.38,No
CUST100276,Male,0,Yes,No,5,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Two year,Yes,Electronic check,103.04,522.86,No
CUST100277,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,40.56,1294.82,Yes
CUST100278,Male,0,No,No,57,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,68.89,3917.63,No
CUST100279,Female,0,No,Yes,48,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,31.33,1498.97,No
CUST100280,Female,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,30.77,491.41,No
CUST100281,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer,105.34,4319.61,No
CUST100282,Female,1,No,No,71,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,No,No,One year,Yes,Credit card,113.18,8034.32,No
CUST100283,Male,0,Yes,No,39,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,93.88,3667.85,No
CUST100284,Female,1,No,Yes,45,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,Yes,Credit card,118.92,5359.7,No
CUST100285,Male,0,Yes,Yes,70,Yes,Yes,No,No,No internet service,No,No,No,Yes,Two year,No,Electronic check,24.53,1716.84,No
CUST100286,Male,1,No,No,69,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,Yes,One year,No,Mailed check,53.15,3658.87,No
CUST100287,Male,0,Yes,Yes,67,Yes,Yes,DSL,No internet service,No,Yes,Yes,Yes,No,One year,No,Credit card,33.21,2223.49,No
CUST100288,Male,1,Yes,Yes,0,Yes,No,No,No internet service,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card,98.2,-6.38,No
CUST100289,Female,1,No,No,51,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,109.04,5556.71,No
CUST100290,Male,0,No,No,34,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.71,2206.8,No
CUST100291,Male,1,Yes,No,68,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No internet service,Two year,No,Credit card,102.92,6999.27,No
CUST100292,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Bank transfer,104.76,425.61,No
CUST100293,Female,0,No,No,16,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,33.97,553.23,No
CUST100294,Female,0,No,Yes,52,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,No,Mailed check,57.7,3001.3,No
CUST100295,Female,0,Yes,No,51,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,38.8,1987.05,No
CUST100296,Female,0,Yes,Yes,13,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,87.01,1134.8,No
CUST100297,Male,0,No,No,28,Yes,No,DSL,No,No internet service,No internet service,No,No,No,Two year,Yes,Mailed check,58.73,1636.48,No
CUST100298,Male,1,No,No,7,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,86.78,605.82,Yes
CUST100299,Female,0,No,Yes,0,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Electronic check,107.59,3.18,No
CUST100300,Male,0,No,No,28,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,61.28,1719.95,No
CUST100301,Male,1,No,Yes,35,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,117.19,4108.86,No
CUST100302,Male,1,Yes,Yes,50,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Credit card,60.86,3045.75,No
